documento,topico,modelo,prompt,dataset_legivel,dataset_raw,resposta,silver_label,silver_is_not_found,resposta_is_not_found,detection_true,detection_pred,quality_applicable,quality_true,quality_pred,similarity,y_pred
AEGP_18_Escritura-Escritura_20231002_000.pdf,EMISSOR,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,AEGEA SANEAMENTO E PARTICIPAES S.A.,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,False,False,1,1,True,1,1,0.9545472860336304,
AEGP_18_Escritura-Escritura_20231002_000.pdf,EMISSOR,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,AEGEA SANEAMENTO E PARTICIPAES S.A.,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,False,False,1,1,True,1,1,0.9545472860336304,
AEGP_18_Escritura-Escritura_20231002_000.pdf,EMISSOR,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,AEGEA SANEAMENTO E PARTICIPAES S.A.,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,False,False,1,1,True,1,1,0.9545472860336304,
AEGP_18_Escritura-Escritura_20231002_000.pdf,EMISSOR,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,False,False,1,1,True,1,1,0.9999998807907104,
AEGP_18_Escritura-Escritura_20231002_000.pdf,EMISSOR,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,False,False,1,1,True,1,1,0.9999998807907104,
AEGP_18_Escritura-Escritura_20231002_000.pdf,EMISSOR,Grok 4.1 Com raciocínio,pro_emissor,topics,prompt_geral_conhecimento_por_topic,AEGEA SANEAMENTO E PARTICIPAES S.A.,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,False,False,1,1,True,1,1,0.9545472860336304,
AEGP_18_Escritura-Escritura_20231002_000.pdf,EMISSOR,Sonar,pro_emissor,topics,prompt_geral_conhecimento_por_topic,AEGEA SANEAMENTO E PARTICIPACOES S.A.,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,False,False,1,1,True,1,1,0.940328061580658,
AEGP_18_Escritura-Escritura_20231002_000.pdf,EMISSOR,GPT-5.1 Com raciocínio,pro_emissor,topics,prompt_geral_conhecimento_por_topic,AEGEA SANEAMENTO E PARTICIPAES S.A.,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,False,False,1,1,True,1,1,0.9545472860336304,
AEGP_18_Escritura-Escritura_20231002_000.pdf,EMISSOR,Claude Sonnet 4.5 Com raciocínio,pro_emissor,topics,prompt_geral_conhecimento_por_topic,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,False,False,1,1,True,1,1,0.9999998807907104,
AEGP_18_Escritura-Escritura_20231002_000.pdf,NUMERO_DA_EMISSAO,Sonar,basic,zeroshoot,prompt_geral_0_shoot,18,18ª (décima oitava) emissão,False,False,1,1,True,1,0,0.5068337321281433,
AEGP_18_Escritura-Escritura_20231002_000.pdf,NUMERO_DA_EMISSAO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,A presente Emissão é a 18ª (décima oitava) emissão de debêntures da Emissora.,18ª (décima oitava) emissão,False,False,1,1,True,1,1,0.8633386492729187,
AEGP_18_Escritura-Escritura_20231002_000.pdf,NUMERO_DA_EMISSAO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,18ª (décima oitava) emissão de debêntures,18ª (décima oitava) emissão,False,False,1,1,True,1,1,0.8769259452819824,
AEGP_18_Escritura-Escritura_20231002_000.pdf,NUMERO_DA_EMISSAO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,18ª (Décima Oitava),18ª (décima oitava) emissão,False,False,1,1,True,1,0,0.6429777145385742,
AEGP_18_Escritura-Escritura_20231002_000.pdf,NUMERO_DA_EMISSAO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,18ª Emissão,18ª (décima oitava) emissão,False,False,1,1,True,1,1,0.8953705430030823,
AEGP_18_Escritura-Escritura_20231002_000.pdf,NUMERO_DA_EMISSAO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,18ª emissão,18ª (décima oitava) emissão,False,False,1,1,True,1,1,0.8733744025230408,
AEGP_18_Escritura-Escritura_20231002_000.pdf,NUMERO_DA_EMISSAO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,18ª (décima oitava) emissão,18ª (décima oitava) emissão,False,False,1,1,True,1,1,0.9999998807907104,
AEGP_18_Escritura-Escritura_20231002_000.pdf,NUMERO_DA_EMISSAO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,18ª emissão,18ª (décima oitava) emissão,False,False,1,1,True,1,1,0.8733744025230408,
AEGP_18_Escritura-Escritura_20231002_000.pdf,NUMERO_DA_EMISSAO,Claude Sonnet 4.5 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,18ª emissão,18ª (décima oitava) emissão,False,False,1,1,True,1,1,0.8733744025230408,
AEGP_18_Escritura-Escritura_20231002_000.pdf,NUMERO_DA_EMISSAO,Grok 4.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,18ª emissão,18ª (décima oitava) emissão,False,False,1,1,True,1,1,0.8733744025230408,
AEGP_18_Escritura-Escritura_20231002_000.pdf,NUMERO_DA_EMISSAO,Sonar,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,18 dcima oitava emissão,18ª (décima oitava) emissão,False,False,1,1,True,1,1,0.9624256491661072,
AEGP_18_Escritura-Escritura_20231002_000.pdf,NUMERO_DA_EMISSAO,GPT-5.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,18ª (DÉCIMA OITAVA) EMISSÃO,18ª (décima oitava) emissão,False,False,1,1,True,1,0,0.5698822736740112,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PRAZO_DE_VENCIMENTO,Sonar,basic,zeroshoot,prompt_geral_0_shoot,15 de janeiro de 2031,"2.655 dias, ou 15 de janeiro de 2031",False,False,1,1,True,1,0,0.8005186915397644,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PRAZO_DE_VENCIMENTO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"2.655 (dois mil seiscentos e cinquenta e cinco) dias, contados da Data de Emissão, ou seja, 15 de janeiro de 2031 (“Data de Vencimento”).","2.655 dias, ou 15 de janeiro de 2031",False,False,1,1,True,1,0,0.7813279032707214,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PRAZO_DE_VENCIMENTO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"2.655 (dois mil seiscentos e cinquenta e cinco) dias, contados da Data de Emissão, ou seja, 15 de janeiro de 2031","2.655 dias, ou 15 de janeiro de 2031",False,False,1,1,True,1,0,0.7854858040809631,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PRAZO_DE_VENCIMENTO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"2.655 (dois mil seiscentos e cinquenta e cinco) dias, contados da Data de Emissão","2.655 dias, ou 15 de janeiro de 2031",False,False,1,1,True,1,0,0.6242039203643799,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PRAZO_DE_VENCIMENTO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,"2.655 dois mil seiscentos e cinquenta e cinco dias, contados da Data de Emissão, ou seja, 15 de janeiro de 2031","2.655 dias, ou 15 de janeiro de 2031",False,False,1,1,True,1,0,0.7711012363433838,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PRAZO_DE_VENCIMENTO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,15 de janeiro de 2031,"2.655 dias, ou 15 de janeiro de 2031",False,False,1,1,True,1,0,0.8005186915397644,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PRAZO_DE_VENCIMENTO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"2.655 (dois mil seiscentos e cinquenta e cinco) dias, contados da Data de Emissão, ou seja, 15 de janeiro de 2031","2.655 dias, ou 15 de janeiro de 2031",False,False,1,1,True,1,0,0.7854858040809631,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PRAZO_DE_VENCIMENTO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"2.655 dias, ou 15 de janeiro de 2031","2.655 dias, ou 15 de janeiro de 2031",False,False,1,1,True,1,1,1.0000001192092896,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PRAZO_DE_VENCIMENTO,Sonar,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,15 de janeiro de 2031,"2.655 dias, ou 15 de janeiro de 2031",False,False,1,1,True,1,0,0.8005186915397644,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PRAZO_DE_VENCIMENTO,GPT-5.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,15 de janeiro de 2031,"2.655 dias, ou 15 de janeiro de 2031",False,False,1,1,True,1,0,0.8005186915397644,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PRAZO_DE_VENCIMENTO,Claude Sonnet 4.5 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,"2.655 (dois mil seiscentos e cinquenta e cinco) dias, contados da Data de Emisão, ou seja, 15 de janeiro de 2031","2.655 dias, ou 15 de janeiro de 2031",False,False,1,1,True,1,0,0.8496391773223877,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PRAZO_DE_VENCIMENTO,Grok 4.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,15 de janeiro de 2031,"2.655 dias, ou 15 de janeiro de 2031",False,False,1,1,True,1,0,0.8005186915397644,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PUBLICO_ALVO,Sonar,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,exclusivamente Investidores Profissionais,False,True,1,0,False,-1,0,0.0,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PUBLICO_ALVO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"A Oferta será destinada exclusivamente a Investidores Profissionais (conforme definido abaixo) referidos no artigo 11 da Resolução da CVM nº 30, de 11 de maio de 2021, conforme alterada (“Resolução CVM 30” e “Público-Alvo”).",exclusivamente Investidores Profissionais,False,False,1,1,True,1,0,0.4347408413887024,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PUBLICO_ALVO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"exclusivamente a Investidores Profissionais referidos no artigo 11 da Resolução da CVM nº 30, de 11 de maio de 2021",exclusivamente Investidores Profissionais,False,False,1,1,True,1,0,0.6257831454277039,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PUBLICO_ALVO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,exclusivamente Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.9999998807907104,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PUBLICO_ALVO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,público em geral,exclusivamente Investidores Profissionais,False,False,1,1,True,1,0,0.2537526488304138,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PUBLICO_ALVO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,investidores profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.8740113377571106,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PUBLICO_ALVO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.8864133358001709,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PUBLICO_ALVO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.8864133358001709,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PUBLICO_ALVO,GPT-5.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.8864133358001709,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PUBLICO_ALVO,Claude Sonnet 4.5 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,investidores profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.8740113377571106,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PUBLICO_ALVO,Grok 4.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.8864133358001709,
AEGP_18_Escritura-Escritura_20231002_000.pdf,PUBLICO_ALVO,Sonar,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,investidores profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.8740113377571106,
AEGP_18_Escritura-Escritura_20231002_000.pdf,REGIME_DE_COLOCACAO,Sonar,basic,zeroshoot,prompt_geral_0_shoot,"Distribuição Pública, Sob o Rito de Registro Automático de Distribuição",melhores esforços de colocação,False,False,1,1,True,1,0,0.2198272347450256,
AEGP_18_Escritura-Escritura_20231002_000.pdf,REGIME_DE_COLOCACAO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"As Debêntures serão objeto de distribuição pública, sob o rito de registro automático, nos termos da Resolução CVM 160, com a intermediação de instituições financeiras autorizadas a operar no sistema de distribuição de valores mobiliários (“Coordenadores”), sendo um deles o Coordenador Líder, sob o regime de melhores esforços de colocação para o Valor Total da Emissão, nos termos do “Contrato de Estruturação, Coordenação e Distribuição Pública de Debêntures Simples, Não Conversíveis em Ações, da Espécie Quirografária, em Série Única, sob o Rito de Registro Automático, da 18ª (Décima Oitava) Emissão de Debêntures Simples, Não Conversíveis em Ações, da AEGEA Saneamento e Participações S.A.”, a ser celebrado entre a Emissora e os Coordenadores (“Contrato de Distribuição”).",melhores esforços de colocação,False,False,1,1,True,1,0,0.2431672811508178,
AEGP_18_Escritura-Escritura_20231002_000.pdf,REGIME_DE_COLOCACAO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,melhores esforços de colocação para o Valor Total da Emissão,melhores esforços de colocação,False,False,1,1,True,1,0,0.4725933372974396,
AEGP_18_Escritura-Escritura_20231002_000.pdf,REGIME_DE_COLOCACAO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"Distribuição Pública, sob o Rito de Registro Automático de Distribuição",melhores esforços de colocação,False,False,1,1,True,1,0,0.2092027515172958,
AEGP_18_Escritura-Escritura_20231002_000.pdf,REGIME_DE_COLOCACAO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,Distribuição pública,melhores esforços de colocação,False,False,1,1,True,1,0,0.3039889931678772,
AEGP_18_Escritura-Escritura_20231002_000.pdf,REGIME_DE_COLOCACAO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,melhores esforços de colocação,melhores esforços de colocação,False,False,1,1,True,1,1,0.9999999403953552,
AEGP_18_Escritura-Escritura_20231002_000.pdf,REGIME_DE_COLOCACAO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,melhores esforços,melhores esforços de colocação,False,False,1,1,True,1,1,0.9333486557006836,
AEGP_18_Escritura-Escritura_20231002_000.pdf,REGIME_DE_COLOCACAO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,melhores esforços de colocação,melhores esforços de colocação,False,False,1,1,True,1,1,0.9999999403953552,
AEGP_18_Escritura-Escritura_20231002_000.pdf,REGIME_DE_COLOCACAO,Grok 4.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,melhores esforços,melhores esforços de colocação,False,False,1,1,True,1,1,0.9333486557006836,
AEGP_18_Escritura-Escritura_20231002_000.pdf,REGIME_DE_COLOCACAO,Sonar,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,esforços restritos,melhores esforços de colocação,False,False,1,1,True,1,0,0.6398782134056091,
AEGP_18_Escritura-Escritura_20231002_000.pdf,REGIME_DE_COLOCACAO,GPT-5.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,melhores esforos de colocao,melhores esforços de colocação,False,False,1,1,True,1,0,0.7893050312995911,
AEGP_18_Escritura-Escritura_20231002_000.pdf,REGIME_DE_COLOCACAO,Claude Sonnet 4.5 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,sob o regime de melhores esforços de colocação,melhores esforços de colocação,False,False,1,1,True,1,1,0.9099969863891602,
AEGP_18_Escritura-Escritura_20231002_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Sonar,basic,zeroshoot,prompt_geral_0_shoot,"100 do CDI 3,5 a.a. na base 252","juros remuneratórios prefixados equivalentes a um determinado percentual ao ano, base 252 dias úteis, limitado a 18% ao ano, a ser definido pelo Procedimento de Bookbuilding",False,False,1,1,True,1,0,0.3320891559123993,
AEGP_18_Escritura-Escritura_20231002_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"Sobre o Valor Nominal Unitário das Debêntures incidirão juros remuneratórios prefixados equivalentes a um determinado percentual ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis, a ser definido por meio do Procedimento de Bookbuilding e, em todo caso, limitados a 18% (dezoito por cento) ao ano, calculados de forma exponencial e cumulativa pro rata temporis por Dias Úteis decorridos, durante cada Período de Capitalização (conforme abaixo definido) (“Remuneração”).","juros remuneratórios prefixados equivalentes a um determinado percentual ao ano, base 252 dias úteis, limitado a 18% ao ano, a ser definido pelo Procedimento de Bookbuilding",False,False,1,1,True,1,1,0.8681777715682983,
